fps,case,time,action,position_x,position_y,position_z,hp,sp,enemy_hp,actor_yaw,enemy_x,enemy_y
120,6,0.5417,Sword.Dodge.F,440.92,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5500,Sword.Dodge.F,444.75,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5583,Sword.Dodge.F,448.27,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5667,Sword.Dodge.F,451.80,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5750,Sword.Dodge.F,455.06,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5833,Sword.Dodge.F,458.33,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.5917,Sword.Dodge.F,461.38,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6000,Sword.Dodge.F,464.42,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6083,Sword.Dodge.F,466.66,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6167,Sword.Dodge.F,468.89,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6250,Sword.Dodge.F,470.08,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6333,Sword.Dodge.F,471.27,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6417,Sword.Dodge.F,471.98,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6500,Sword.Dodge.F,472.69,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6583,Sword.Dodge.F,473.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6667,Sword.Dodge.F,473.93,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6750,Sword.Dodge.F,474.47,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6833,Sword.Dodge.F,475.01,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.6917,Sword.Dodge.F,475.49,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7000,Sword.Dodge.F,475.97,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7083,Sword.Dodge.F,476.37,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7167,Sword.Dodge.F,476.78,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7250,Sword.Dodge.F,477.13,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7333,Sword.Dodge.F,477.48,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7417,Sword.Dodge.F,477.77,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7500,Sword.Dodge.F,478.06,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7583,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7667,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7750,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7833,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.7917,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8000,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8083,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8167,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8250,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8333,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8417,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8500,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8583,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8667,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8750,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8833,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.8917,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9000,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9083,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9167,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9250,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9333,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9417,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9500,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9583,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9667,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9750,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9833,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,0.9917,Sword.Dodge.F,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,1.0000,None,478.31,-1000.00,90.15,10000.00,70.00,10000.00,0.00,-1400.00,1200.00
120,6,1.0083,None,478.31,-1000.00,90.15,10000.00,70.21,10000.00,0.00,-1400.00,1200.00
120,6,1.0167,None,478.31,-1000.00,90.15,10000.00,70.42,10000.00,0.00,-1400.00,1200.00
120,6,1.0250,None,478.31,-1000.00,90.15,10000.00,70.63,10000.00,0.00,-1400.00,1200.00
120,6,1.0333,None,478.31,-1000.00,90.15,10000.00,70.83,10000.00,0.00,-1400.00,1200.00
120,6,1.0417,None,478.31,-1000.00,90.15,10000.00,71.04,10000.00,0.00,-1400.00,1200.00
120,6,1.0500,None,478.31,-1000.00,90.15,10000.00,71.25,10000.00,0.00,-1400.00,1200.00
120,6,1.0583,None,478.31,-1000.00,90.15,10000.00,71.46,10000.00,0.00,-1400.00,1200.00
120,6,1.0667,None,478.31,-1000.00,90.15,10000.00,71.67,10000.00,0.00,-1400.00,1200.00
120,6,1.0750,None,478.31,-1000.00,90.15,10000.00,71.88,10000.00,0.00,-1400.00,1200.00
120,6,1.0833,None,478.31,-1000.00,90.15,10000.00,72.08,10000.00,0.00,-1400.00,1200.00
120,6,1.0917,None,478.31,-1000.00,90.15,10000.00,72.29,10000.00,0.00,-1400.00,1200.00
120,6,1.1000,None,478.31,-1000.00,90.15,10000.00,72.50,10000.00,0.00,-1400.00,1200.00
120,6,1.1083,None,478.31,-1000.00,90.15,10000.00,72.71,10000.00,0.00,-1400.00,1200.00
120,6,1.1167,None,478.31,-1000.00,90.15,10000.00,72.92,10000.00,0.00,-1400.00,1200.00
120,6,1.1250,None,478.31,-1000.00,90.15,10000.00,73.13,10000.00,0.00,-1400.00,1200.00
120,6,1.1333,None,478.31,-1000.00,90.15,10000.00,73.33,10000.00,0.00,-1400.00,1200.00
120,6,1.1417,None,478.31,-1000.00,90.15,10000.00,73.54,10000.00,0.00,-1400.00,1200.00
120,6,1.1500,None,478.31,-1000.00,90.15,10000.00,73.75,10000.00,0.00,-1400.00,1200.00
120,7,0.0083,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0167,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0250,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0333,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0417,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0500,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0583,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0667,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0750,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0833,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.0917,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1000,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1083,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1167,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1250,None,0.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1333,Sword.ParryCounter,1.42,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1417,Sword.ParryCounter,2.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1500,Sword.ParryCounter,4.26,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1583,Sword.ParryCounter,5.68,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1667,Sword.ParryCounter,7.10,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1750,Sword.ParryCounter,8.51,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1833,Sword.ParryCounter,9.94,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.1917,Sword.ParryCounter,11.36,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2000,Sword.ParryCounter,12.79,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2083,Sword.ParryCounter,14.22,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2167,Sword.ParryCounter,15.66,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2250,Sword.ParryCounter,17.10,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2333,Sword.ParryCounter,18.52,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2417,Sword.ParryCounter,19.94,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2500,Sword.ParryCounter,21.34,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2583,Sword.ParryCounter,22.74,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2667,Sword.ParryCounter,24.15,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2750,Sword.ParryCounter,25.55,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2833,Sword.ParryCounter,27.00,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.2917,Sword.ParryCounter,28.44,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3000,Sword.ParryCounter,29.96,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3083,Sword.ParryCounter,31.47,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3167,Sword.ParryCounter,33.09,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3250,Sword.ParryCounter,34.71,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3333,Sword.ParryCounter,36.45,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3417,Sword.ParryCounter,38.19,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3500,Sword.ParryCounter,40.04,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3583,Sword.ParryCounter,41.89,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3667,Sword.ParryCounter,43.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3750,Sword.ParryCounter,45.79,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3833,Sword.ParryCounter,47.83,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.3917,Sword.ParryCounter,49.88,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4000,Sword.ParryCounter,52.01,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4083,Sword.ParryCounter,54.15,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4167,Sword.ParryCounter,56.52,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4250,Sword.ParryCounter,58.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4333,Sword.ParryCounter,61.51,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4417,Sword.ParryCounter,64.13,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4500,Sword.ParryCounter,66.77,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4583,Sword.ParryCounter,69.40,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4667,Sword.ParryCounter,71.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4750,Sword.ParryCounter,71.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4833,Sword.ParryCounter,71.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.4917,Sword.ParryCounter,71.84,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5000,Sword.ParryCounter,71.85,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5083,Sword.ParryCounter,71.85,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5167,Sword.ParryCounter,71.89,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5250,Sword.ParryCounter,71.89,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5333,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5417,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5500,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5583,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5667,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5750,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5833,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.5917,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6000,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6083,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6167,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6250,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6333,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6417,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6500,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6583,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6667,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6750,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6833,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.6917,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7000,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7083,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7167,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7250,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7333,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7417,Sword.ParryCounter,71.90,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7500,Sword.ParryCounter,71.82,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7583,Sword.ParryCounter,71.75,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7667,Sword.ParryCounter,71.42,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7750,Sword.ParryCounter,71.09,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7833,Sword.ParryCounter,70.59,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.7917,Sword.ParryCounter,70.09,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8000,Sword.ParryCounter,69.49,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8083,Sword.ParryCounter,68.88,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8167,Sword.ParryCounter,68.23,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8250,Sword.ParryCounter,67.59,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8333,Sword.ParryCounter,66.76,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8417,Sword.ParryCounter,65.93,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8500,Sword.ParryCounter,64.88,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8583,Sword.ParryCounter,63.83,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8667,Sword.ParryCounter,62.82,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8750,Sword.ParryCounter,61.82,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8833,Sword.ParryCounter,61.13,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.8917,Sword.ParryCounter,60.45,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9000,Sword.ParryCounter,60.78,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9083,Sword.ParryCounter,61.11,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9167,Sword.ParryCounter,61.72,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9250,Sword.ParryCounter,62.33,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9333,Sword.ParryCounter,62.20,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9417,Sword.ParryCounter,62.07,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9500,Sword.ParryCounter,61.70,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9583,Sword.ParryCounter,61.33,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9667,Sword.ParryCounter,60.92,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9750,Sword.ParryCounter,60.51,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9833,Sword.ParryCounter,60.06,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,0.9917,Sword.ParryCounter,59.60,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0000,Sword.ParryCounter,59.14,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0083,Sword.ParryCounter,58.68,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0167,Sword.ParryCounter,58.25,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0250,Sword.ParryCounter,57.81,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0333,Sword.ParryCounter,57.37,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0417,Sword.ParryCounter,56.93,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0500,Sword.ParryCounter,56.48,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0583,Sword.ParryCounter,56.03,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0667,Sword.ParryCounter,55.64,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0750,Sword.ParryCounter,55.25,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0833,Sword.ParryCounter,55.01,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.0917,Sword.ParryCounter,54.76,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1000,Sword.ParryCounter,54.71,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1083,Sword.ParryCounter,54.65,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1167,Sword.ParryCounter,54.74,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1250,Sword.ParryCounter,54.83,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1333,Sword.ParryCounter,54.99,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1417,Sword.ParryCounter,55.14,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1500,Sword.ParryCounter,55.27,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1583,Sword.ParryCounter,55.40,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1667,Sword.ParryCounter,55.51,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1750,Sword.ParryCounter,55.62,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1833,Sword.ParryCounter,55.74,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.1917,Sword.ParryCounter,55.86,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2000,Sword.ParryCounter,55.99,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2083,Sword.ParryCounter,56.12,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2167,Sword.ParryCounter,56.23,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2250,Sword.ParryCounter,56.35,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2333,Sword.ParryCounter,56.45,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2417,Sword.ParryCounter,56.54,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2500,Sword.ParryCounter,56.63,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2583,Sword.ParryCounter,56.71,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2667,Sword.ParryCounter,56.79,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2750,Sword.ParryCounter,56.88,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
120,7,1.2833,Sword.ParryCounter,56.99,-1000.00,90.15,10000.00,100.00,10000.00,0.00,140.00,-1000.00
